"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"354",-1.35236117988241,-1.38294006247288,-1.39391888270407,-0.769581847640954,0.663999383262295,-0.609587916599892,0.932702896470985,1.54917560550336,1,0.3,0.343,0.363,0.398,4.9,5.7,1,17.8,80,106,-1.8,0.9,-0.9,-0.045,-6.2,-0.3,-6.5,-1
"355",0.147932148628437,0.573674524842221,0.566220029638161,0.171647923934648,0.0879551421858636,0.96125376374896,-0.617849904725119,-1.30093975180253,3.1,0.5,0.418,0.515,0.556,11.7,7.6,0.9,16.8,109,109,14.7,10,24.7,0.085,-0.3,-0.5,-0.8,4.3
"356",0.447990814330606,0.98559338532961,0.511115722865488,1.30112364982537,1.70087901719987,-0.766672084634777,-0.100998970993084,-0.0183878410148762,5.2,0.8,0.443,0.502,0.548,13.6,10.5,1.5,16.6,111,108,36.3,28.9,65.1,0.104,-0.3,-0.1,-0.4,12.3
"357",1.72324014356482,0.98559338532961,0.904717914098868,0.171647923934648,-2.33143067033515,0.175832923574534,0.243568318161605,0.266623694715713,6.2,0.8,0.574,0.575,0.587,17.9,16,3.5,17.5,114,106,19.2,15.1,34.3,0.144,-0.1,1.4,1.3,9.7
"358",0.372976147905063,-1.38294006247288,0.424523240794145,-0.33034128757234,-1.17934218818229,0.0972908395570895,1.96640476393505,1.54917560550336,4.6,0.8,0.436,0.513,0.542,12.7,11.1,1.6,16.6,107,106,19.4,23.4,42.8,0.093,-0.4,0.4,-0.1,10.7
"359",0.898078812883859,0.470694809720374,1.05428674676755,-0.393089939010713,-2.10101297390458,0.41145917562686,-0.962417193879809,-0.873422448206642,3,0.4,0.464,0.57,0.585,13.6,10.4,1.2,14.8,119,106,23.8,14.6,38.5,0.138,0.8,0.2,1,10.1
"360",-0.152126517073732,-0.971021201985487,-0.323320922549278,-0.957827801956074,-1.52496873282814,0.647085427679189,-0.273282615570429,-0.445905144610759,1.9,0.5,0.413,0.482,0.535,11.6,6.6,0.6,18.7,106,110,5.9,4.9,10.7,0.068,-1.4,-0.7,-2.1,-0.2
"361",-0.677229182052527,-0.353142911254404,-0.48076179904263,-0.644084544764207,-0.142462554244709,-0.373961664547562,-0.100998970993084,-0.0183878410148762,0.6,0.1,0.339,0.368,0.398,2.8,5.4,0.9,22.1,79,111,-1.3,0.3,-0.9,-0.089,-6.9,-2.5,-9.4,-0.9
"362",-0.377170516350359,-0.456122626376251,0.227722145177454,-0.581335893325833,-0.488089098890568,-1.15938250472199,1.62183747478036,0.694140998311596,2.5,0.5,0.442,0.508,0.537,11.9,7.4,0.6,15.8,113,110,14.1,7.6,21.7,0.096,-0.5,-0.8,-1.3,2
"363",0.523005480756148,-0.14718348101071,-0.339065010198614,0.422642529688142,-0.0272537060294228,-0.138335412495237,0.932702896470985,0.551635230446301,3.7,1,0.478,0.529,0.544,12.2,8.9,2.3,14.3,108,108,8.9,13,21.9,0.085,-1.3,0.9,-0.5,4.7
"364",1.04810814573494,1.60347167606069,0.975566308520877,1.42662095270212,1.00962592790815,0.647085427679189,-1.3069844830345,-1.72845705539841,3.2,0.3,0.46,0.46,0.497,10.6,11.7,2.6,17.9,97,108,-0.6,4.6,4,0.032,-3.3,-0.7,-4,-3.1
"365",1.87326947641591,0.98559338532961,1.36129645592959,1.17562634694862,-0.718506795321141,1.11833793178384,0.0712846735842606,-0.730916680341348,3.9,0.2,0.482,0.564,0.588,12,13.3,1.4,15,113,109,9,6.5,15.5,0.104,-1.3,-0.1,-1.4,1.1
"366",0.447990814330606,0.779633955085915,0.936206089397539,0.485391181126516,0.20316399040115,-0.216877496512677,0.0712846735842606,-0.0183878410148762,4.7,0.6,0.465,0.487,0.52,15.6,11.8,1.8,26.9,100,108,2,13.6,15.6,0.054,-0.7,-1,-1.7,0.9
"367",1.19813747858603,0.779633955085915,0.463883459917483,0.799134438318383,-0.372880250675282,0.647085427679189,-0.962417193879809,-1.44344551966782,3.4,0.1,0.477,0.479,0.487,11.3,16.8,1.7,13.8,99,107,0.5,1.5,2,0.047,-2.3,-1.6,-4,-1
