"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"511",-1.4986822719848,-1.2798331771831,-1.206621337151,-1.33172582498546,-0.138763686793066,0.415263312066926,-1.13058129376503,-0.73174051313348,1.5,1,0.431,0.487,0.52,14,4.8,0.4,14.6,115,112,7.3,4.1,11.4,0.098,-0.6,0.6,0,2.8
"512",0.670884997604866,0.776946173932081,1.38096675169176,0.173337465957236,-0.715281881922532,0.33640936624904,-0.441402566070816,-0.445488085472457,8,0.6,0.496,0.496,0.543,13.9,15.3,0.9,15.7,111,104,14.8,13.8,28.6,0.122,-0.9,-0.4,-1.3,2
"513",-0.675742962830101,-0.559960404292789,-0.0750461178711402,-0.265639327234382,0.553058147362293,-0.136714308658287,1.10924957124116,1.98765754964624,4.5,1.7,0.445,0.496,0.54,16.7,7.6,1.3,24.9,103,106,8.2,13.7,21.9,0.086,0.6,0.5,1.1,9.5
"514",-0.376492304955664,-0.662799371848548,-0.502354242634164,-0.955460002249783,-1.17649643802611,-0.530984037747724,0.5923655254705,0.842647839002146,1.8,0.4,0.418,0.492,0.519,10.3,5.8,0.3,16.8,104,112,3.3,2.1,5.4,0.046,-1.4,-0.9,-2.3,-0.5
"516",0.22200901079321,0.571268238820563,-0.344091974203414,0.6750252296048,0.898969064439972,-1.00410771265505,0.764660207394052,0.556395411341123,3.5,0.7,0.409,0.48,0.5,10.3,7.4,2,16.4,99,110,1,4.5,5.6,0.03,-1.6,-0.2,-1.8,0.4
"517",-0.152054311549836,-0.148604534069752,-1.61019012164941,-0.140217386322491,-0.0234600477671732,2.62317379496779,0.0754814796998418,-0.302361871641945,3.6,0.7,0.427,0.476,0.519,14.4,9.8,1.3,21.6,104,109,4.2,4.8,9,0.068,-0.1,-0.3,-0.4,2.5
"518",-2.09718358773368,-2.10254491762918,-1.04044595529871,-1.70799164772113,0.09184359125872,-2.10806295410548,1.10924957124116,1.5582789081547,1.5,0.7,0.438,0.452,0.509,14.2,5.1,0.3,22.8,102,111,2.1,2.3,4.4,0.05,-1.2,-0.9,-2.2,-0.1
"519",-1.72312026539063,-0.765638339404307,-1.70514748270786,-0.202928356778437,2.28261273275069,-0.373276146111948,-0.441402566070816,-0.0161094439809227,1.1,0.5,0.378,0.443,0.469,10.5,4.8,0.5,21.3,94,110,-0.8,0.8,0,0,-2.2,-1.1,-3.3,-0.5
"521",-0.900180956235929,-0.662799371848548,-0.557746036584926,-0.767327090881946,-0.0234600477671732,-0.609837983565614,-0.441402566070816,-1.87675022377757,2.1,0.6,0.411,0.442,0.471,11.1,5.6,0.5,24.8,94,108,-3.1,4.5,1.3,0.011,-2.3,-1.2,-3.5,-2.1
"522",-0.0772416470812267,0.365590303709044,-0.193742819194202,0.236048436413182,0.553058147362293,-0.6886919293835,-0.441402566070816,0.413269197510611,1.9,0.5,0.406,0.428,0.479,9.3,6.9,0.6,19.3,95,110,-0.9,1.7,0.8,0.013,-3.7,-0.7,-4.4,-1.7
"524",-0.301679640487054,-0.662799371848548,-1.35301393544944,-0.516483209058164,-0.484674603870746,-0.609837983565614,1.28154425316471,1.84453133581573,3.4,0.8,0.446,0.506,0.551,14.8,6.4,0.6,25,104,114,5.4,2.7,8,0.044,0.4,-1.7,-1.4,1.4
