"","NO.SHOES","REACH","WEIGHT","WINGSPAN","WING.DIFF","X3.4.SPRINT","STD.VERT","MAX.VERT","TRB","STL","FG.","eFG.","TS.","PER","TRB.","BLK.","USG.","ORtg","DRtg","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP"
"470",-0.246662271882161,-0.275170790160088,-0.597641935998986,-0.790960661160937,-1.06770691407067,-0.114483155991304,0.531067231375838,0.639384995790549,1.5,0.5,0.428,0.523,0.554,12.7,3.8,0.3,19.6,112,114,2.7,0.4,3.1,0.08,0,-1.8,-1.8,0.1
"471",0.348102750740596,0.119786008679027,0.336950196897135,0.227079517666152,-0.130436762728457,-0.749520693077127,0.531067231375838,0.639384995790549,2.4,0.3,0.467,0.485,0.54,14.2,11.6,1.1,20.6,104,106,0.4,0.4,0.9,0.087,-1,-0.9,-1.9,0
"472",-1.28750106147199,-0.82811030853485,-1.23667929182539,-1.04547070586771,0.103880775107095,-1.86083638297732,-0.675555517350281,-0.802836799225726,1.9,0.8,0.458,0.545,0.571,14.9,5.6,0.2,19.8,113,113,1.8,0.4,2.2,0.097,0.5,-0.8,-0.4,0.5
"473",-0.54404478319354,-0.117188070624442,-0.0145203488073893,-0.281940571747393,0.338198312942647,-0.590761308805672,0.531067231375838,0.350940636787294,2.9,1,0.475,0.491,0.542,14.7,10.2,1.4,18.9,106,104,1.2,1.6,2.7,0.103,-0.7,0.8,0.1,0.7
"474",0.199411495084907,0.435751447750319,-0.645569737685967,0.354334540019538,0.338198312942647,-0.114483155991304,0.0139431962075013,0.350940636787294,1.6,0.4,0.384,0.469,0.489,8,5.7,0.9,14.9,97,104,-0.1,1.7,1.6,0.063,-3.1,0.5,-2.6,-0.2
"475",-0.172316644054317,-0.275170790160088,-0.445870563990215,-0.281940571747393,-0.247595531646233,-0.19386284812703,0.0139431962075013,0.0624962777840391,0.8,0.2,0.384,0.407,0.461,9.3,6.1,1.2,21.7,91,104,-0.2,0.3,0.1,0.017,-3.5,-0.2,-3.8,-0.1
"477",-0.246662271882161,-0.354162149927912,-0.573678035155496,-0.918215683514323,-1.30202445190622,-0.670141000941398,0.531067231375838,-0.0817259017175884,1.7,0.2,0.354,0.388,0.433,7.2,7.8,1.3,14.1,97,109,0.1,0.1,0.2,0.019,-3.8,-2.4,-6.2,-0.5
"478",-0.321007899710006,-0.512144869463558,-0.373978861459744,-0.536450616454165,-0.481913069481785,0.203035612551607,1.9100646584914,0.639384995790549,3.3,0.7,0.425,0.473,0.502,10.4,6.7,1.5,16,99,110,0.6,0.9,1.5,0.033,-1.7,-1,-2.7,-0.4
"479",0.496794006396286,0.751716886821611,-0.533738200416346,0.990609651786469,1.0411509264493,0.203035612551607,-0.158431482181944,-0.947058978727353,3,0.9,0.442,0.446,0.503,13.3,10.3,1,17.8,103,107,0.8,1.3,2.1,0.073,-1.2,0.6,-0.6,0.5
"480",0.273757122912752,0.514742807518142,0.856168048506092,-0.0910580382173134,-0.599071838399561,-1.30517853802722,0.358692552986392,0.206718457285667,3.9,0.4,0.549,0.549,0.582,15.3,13.5,3,13.9,118,109,1.8,0.8,2.6,0.119,-0.6,-0.3,-0.9,0.3
"481",-1.65922920061121,-0.82811030853485,-1.09289588676445,-1.1727257282211,0.455357081860423,-0.828900385212853,-0.158431482181944,0.350940636787294,3,0.6,0.38,0.442,0.473,12.6,5.3,0.2,21.8,101,115,1,0,0.9,0.02,0,-2.6,-2.6,-0.4
"483",0.645485262051975,0.909699606357257,0.520673436697227,0.799727118256389,0.455357081860423,-0.0351034638555782,0.0139431962075013,-0.0817259017175884,6.5,0.5,0.439,0.439,0.469,13.3,15.5,3.3,19.2,98,108,0.3,0.9,1.1,0.038,-2.4,-2.3,-4.7,-1
